year,month,day,MinTemp,MaxTemp,Rainfall
2005,4,9,19.6,27.7,5.6
2005,4,8,20.7,26.5,3
2005,4,7,19.7,28.7,0
2005,4,6,20.1,29,2.8
2005,4,5,19.1,26.7,6
2005,4,4,17.6,31.1,0
2005,4,3,15.5,28.9,0
2005,4,2,15.1,27.8,0
2005,4,1,17.7,27.8,0
2005,3,31,18.3,25.7,0
2005,3,30,18.5,25.6,0
2005,3,29,17.9,28.2,0
2005,3,28,16.9,31.3,0
2005,3,27,15.4,28.4,0.4
2005,3,26,19.7,28,0
2005,3,25,20.8,28.6,0
2005,3,24,18.8,28.7,0
2005,3,23,17,32.3,1.8
2005,3,22,17.7,28.1,0
2005,3,21,18.8,29.6,0
2005,3,20,19.3,29.2,0
2005,3,19,16.9,29.1,1.8
2005,3,18,21.2,26.3,0.4
2005,3,17,19.8,28.2,0
2005,3,16,20.2,30.1,0
2005,3,15,19.3,30.2,0.6
2005,3,14,19.2,29.3,2.6
2005,3,13,18.5,29.9,0
2005,3,12,19.6,30.2,0
2005,3,11,18.7,30.2,3.6
2005,3,10,18.8,32,0
2005,3,9,17.9,29.4,0
2005,3,8,18.8,28.6,0
2005,3,7,21.1,29,0
2005,3,6,22.3,30.5,0
2005,3,5,19.3,31.7,0
2005,3,4,18.8,30.3,0
2005,3,3,19.1,29.2,0
2005,3,2,17.8,29.9,0
2005,3,1,20,29.8,1.2
2005,2,28,21.6,29.9,4.6
2005,2,27,21.6,31.1,0
2005,2,26,22.9,31.2,0.2
2005,2,25,21.6,31,0
2005,2,24,21.9,30.5,0
2005,2,23,21.7,30.9,0
2005,2,22,23.8,31.2,0
2005,2,21,20.6,31.3,0
2005,2,20,21.2,30.3,0
2005,2,19,21.4,30.7,0
2005,2,18,21.9,30.2,0
2005,2,17,21.7,30.5,0
2005,2,16,19.4,31.6,0
2005,2,15,18.3,29.4,0
2005,2,14,19.4,29,3
2005,2,13,20,30,0
2005,2,12,19.5,29.5,0
2005,2,11,19.1,28.9,1.4
2005,2,10,24.7,28.9,0
2005,2,9,26,32.2,0
2005,2,8,24.7,32.5,0
2005,2,7,25,32.1,0
2005,2,6,23.8,33.2,0
2005,2,5,22.6,34.8,0
2005,2,4,20,30.8,0
2005,2,3,19.9,30,25.6
2005,2,2,23.8,30.8,0
2005,2,1,24.3,29.9,0
2005,1,31,24.3,29.5,0.2
2005,1,30,24.7,32.2,0
2005,1,29,21.9,31.6,0
2005,1,28,20.9,32.9,6.4
2005,1,27,21.9,27.9,10.4
2005,1,26,21.1,27,33.8
2005,1,25,21.5,26.1,11.2
2005,1,24,22.8,29.6,0
2005,1,23,24.8,31.4,0
2005,1,22,23.1,31.3,1.4
2005,1,21,22.3,32.4,0
2005,1,20,20.1,31.3,0
2005,1,19,20.3,28.9,0
2005,1,18,20.8,28.3,14.6
2005,1,17,24.7,31.7,0
2005,1,16,22.7,35.3,0
2005,1,15,21.3,32.5,0
2005,1,14,19.3,31.2,0
2005,1,13,18.2,28.9,0
2005,1,12,17.9,28.3,0
2005,1,11,18.9,28.1,0
2005,1,10,19.1,26.8,0
2005,1,9,19.5,27.6,0
2005,1,8,20.2,28.6,0.2
2005,1,7,22.7,31.8,7.2
2005,1,6,26.1,28.2,5.6
2005,1,5,25.8,32.9,0
2005,1,4,22.2,31.1,0
2005,1,3,20.4,33.1,0
2005,1,2,18.9,29.9,0
2005,1,1,18,29.5,0
2004,12,31,17.6,27.6,0
2004,12,30,16.5,27.6,0
2004,12,29,15.8,28,0
2004,12,28,18.7,30.5,2
2004,12,27,21,30.1,0.2
2004,12,26,20.4,29.1,49.6
2004,12,25,22.3,30.7,0
2004,12,24,22.7,30.2,0
2004,12,23,22.6,31.3,0.2
2004,12,22,18.8,30,0
2004,12,21,20.6,26.4,3
2004,12,20,21.4,35,0
2004,12,19,20.5,29.9,0.2
2004,12,18,22.7,29.3,0.2
2004,12,17,19.6,29.1,0
2004,12,16,21.5,27.6,0
2004,12,15,21.3,30.3,0
2004,12,14,20.5,37.6,6.2
2004,12,13,21.8,31.4,0
2004,12,12,22.8,33.3,0.2
2004,12,11,22,33.2,16.8
2004,12,10,21.9,26.9,20
2004,12,9,20.8,25.6,3.2
2004,12,8,19.6,26.4,36.4
2004,12,7,19.5,26.7,63.4
2004,12,6,17.9,25.4,19.6
2004,12,5,16.9,24.6,0.2
2004,12,4,19.9,25.3,0
2004,12,3,20.6,28.9,0.4
2004,12,2,20.7,30.4,0
2004,12,1,20,31.4,0
2004,11,30,19,31.4,0
2004,11,29,16,29.8,0
2004,11,28,16.1,28.6,0
2004,11,27,16.3,27.5,0
2004,11,26,16,26.1,0
2004,11,25,16.3,26.3,0
2004,11,24,14.9,26.1,0
2004,11,23,16.1,25.5,0.8
2004,11,22,18.7,23.9,2.6
2004,11,21,19.2,24.6,10.8
2004,11,20,21.5,27.9,0
2004,11,19,20.8,28.9,0
2004,11,18,20.7,28.6,0
2004,11,17,23.8,29.2,0
2004,11,16,20.2,31.1,0
2004,11,15,17.9,28.8,0
2004,11,14,18.9,27.8,0
2004,11,13,17.9,32.2,0
2004,11,12,20.9,34,0
2004,11,11,17,28.9,0
2004,11,10,15,26.2,34.4
2004,11,9,18.7,28.8,26.6
2004,11,8,19.6,27.8,63.6
2004,11,7,20.8,25.3,3.6
2004,11,6,20.6,28.6,17.2
2004,11,5,21.2,28.6,0
2004,11,4,17.8,29,1.8
2004,11,3,20.6,29.8,0
2004,11,2,17,27.9,0
2004,11,1,14.4,26.4,0
2004,10,31,15.1,25.1,0
2004,10,30,16.2,23.1,0
2004,10,29,17.3,25.5,0
2004,10,28,23.2,32.1,0
2004,10,27,22.3,29.6,0.2
2004,10,26,21.2,28.5,0
2004,10,25,19.7,28.7,0
2004,10,24,19.4,33.4,0
2004,10,23,18.3,38.7,0
2004,10,22,14.3,31.4,0.2
2004,10,21,16.3,25.3,1.2
2004,10,20,17.8,22.8,0.2
2004,10,19,16.6,28.2,16.6
2004,10,18,16,22.7,38.8
2004,10,17,20,23.1,0
2004,10,16,21.2,27.1,0
2004,10,15,16.7,30.3,0
2004,10,14,15.4,28.7,0
2004,10,13,14.8,27.7,0
2004,10,12,14.4,28.1,0
2004,10,11,14.8,26.4,0
2004,10,10,17.9,26.8,0
2004,10,9,14,26.6,0
2004,10,8,17.2,36.3,0
2004,10,7,15.3,26.6,0
2004,10,6,13,32.6,0
2004,10,5,16.9,29.4,0
2004,10,4,15.7,32,0
2004,10,3,14.4,29.5,0
2004,10,2,17.4,27.4,0
2004,10,1,18.3,27.3,0
2004,9,30,15.8,28.3,0
2004,9,29,17.7,27.5,0
2004,9,28,16.7,27.7,0
2004,9,27,20.7,27.6,0
2004,9,26,15.5,26.6,0
2004,9,25,16.8,25.6,0
2004,9,24,11.8,29.9,0
2004,9,23,12,26.1,0
2004,9,22,11.5,25.6,0
2004,9,21,11.6,25.1,3.6
2004,9,20,15.8,26.7,0.2
2004,9,19,14.6,28,0
2004,9,18,12.7,26.6,0
2004,9,17,11.6,25.7,0
2004,9,16,12.2,27.1,0
2004,9,15,10.6,27,0
2004,9,14,10.5,23.4,0
2004,9,13,10.2,23,0
2004,9,12,11,25.2,0
2004,9,11,9.7,25.2,0
2004,9,10,10.8,25.3,2.4
2004,9,9,18.7,21.3,1.8
2004,9,8,16.6,22.6,0
2004,9,7,11.9,24.8,0
2004,9,6,9.9,24.2,1.4
2004,9,5,9.3,23.1,0.6
2004,9,4,11,23,0
2004,9,3,10.8,22.1,0.2
2004,9,2,9.5,22.6,3.2
2004,9,1,12.9,19.9,7.4
2004,8,31,15.4,17.6,0
2004,8,30,11.3,26.4,0
2004,8,29,12.5,26.2,0
2004,8,28,11.4,26.4,0
2004,8,27,12.2,25.6,0
2004,8,26,11.6,24.2,0
2004,8,25,10.7,24.5,0
2004,8,24,10.4,24.9,0
2004,8,23,8.9,27.2,0
2004,8,22,6.8,26.3,0
2004,8,21,9.8,24.7,0
2004,8,20,9.5,24.2,0
2004,8,19,11.6,22.7,1.6
2004,8,18,11,19.1,13.6
2004,8,17,10.9,21.6,0
2004,8,16,8,21.5,0
2004,8,15,12.6,20.8,0
2004,8,14,11.5,26.3,0
2004,8,13,6.3,25.6,0
2004,8,12,9.1,24.5,0
2004,8,11,9.2,23,0
2004,8,10,7.1,23,0
2004,8,9,5,23.2,0
2004,8,8,5.7,21.7,0
2004,8,7,7,21.3,0
2004,8,6,6.4,21.6,0
2004,8,5,7.5,22.5,0
2004,8,4,11.8,21.9,0
2004,8,3,14.7,23.8,2.2
2004,8,2,9.7,25.7,0
2004,8,1,11,23.5,0
2004,7,31,9.9,22.9,0
2004,7,30,8.7,22.9,0
2004,7,29,8,22.8,0
2004,7,28,10.7,23.7,0
2004,7,27,16.4,22.2,0.4
2004,7,26,10.5,25.2,0
2004,7,25,11.3,22.7,0
2004,7,24,10.8,22.1,0
2004,7,23,10.8,22.5,0
2004,7,22,11.3,21.6,0
2004,7,21,9.7,22.4,0
2004,7,20,10.8,22.4,0
2004,7,19,7.3,20.8,0
2004,7,18,8.5,18.2,0
2004,7,17,9.6,23.1,0
2004,7,16,10.5,22.6,0
2004,7,15,8.9,22.7,0
2004,7,14,10.3,22.8,0
2004,7,13,9.6,23.8,0
2004,7,12,12.3,25.1,0.2
2004,7,11,12.4,23.3,0
2004,7,10,10.9,22.3,0
2004,7,9,6.5,22.4,0
2004,7,8,3.6,19.8,0
2004,7,7,7.8,20.8,0
2004,7,6,7,23.2,0
2004,7,5,14.4,28.2,0
2004,7,4,14.8,26.1,0
2004,7,3,8.8,23.6,0
2004,7,2,6.6,24.8,0
2004,7,1,5.4,24.6,0
2004,6,30,5.6,23.5,0
2004,6,29,6.6,24.6,0
2004,6,28,8.8,23.2,0
2004,6,27,7.1,21.7,0
2004,6,26,6.8,21.9,0
2004,6,25,8.1,24.8,0
2004,6,24,11.7,24.8,0
2004,6,23,8.5,23.4,0
2004,6,22,5.7,22.2,0
2004,6,21,6.7,19.6,0
2004,6,20,11.5,18.9,0
2004,6,19,12.6,22.8,0
2004,6,18,7.3,20.6,0
2004,6,17,9.2,21.3,0
2004,6,16,12.3,22.5,0
2004,6,15,9.6,26.8,0
2004,6,14,10,24.7,0
2004,6,13,9.9,24.2,0
2004,6,12,12.3,22.3,0
2004,6,11,12.8,24.3,0
2004,6,10,12.7,23.6,0.2
2004,6,9,12.6,24,1.2
2004,6,8,13.8,23.6,11.2
2004,6,7,13.8,20.8,0
2004,6,6,12.6,22.8,0
2004,6,5,13.3,22.4,0
2004,6,4,18.9,26.3,0
2004,6,3,15.9,27.7,0
2004,6,2,11.4,25.3,0.2
2004,6,1,12.8,24.9,1.6
2004,5,31,6.6,23.5,0
2004,5,30,7.2,21.6,0
2004,5,29,9.7,22.1,0
2004,5,28,8,21.4,0
2004,5,27,15.3,22.1,0
2004,5,26,16.3,26,0
2004,5,25,14.8,23.2,0
2004,5,24,14.9,25.4,0
2004,5,23,14.9,24.7,0
2004,5,22,13.4,24.2,0
2004,5,21,11.6,26.6,0
2004,5,20,15.3,24.8,0
2004,5,19,12.8,24.4,0
2004,5,18,9.1,25.5,0
2004,5,17,10.8,26.4,0
2004,5,16,12.4,27.4,0
2004,5,15,10.6,26.8,0
2004,5,14,9.3,26.3,0
2004,5,13,9.2,25.4,0
2004,5,12,9.4,23.8,0
2004,5,11,13.9,24.5,0
2004,5,10,14.3,25.1,0
2004,5,9,14.8,25,14.2
2004,5,8,17.8,18.7,4.2
2004,5,7,14.6,25.2,0
2004,5,6,13.8,25.4,0
2004,5,5,14,27.5,0
2004,5,4,12.5,26.9,0
2004,5,3,10.5,24,0
2004,5,2,11.1,26.4,0
2004,5,1,10.6,26.2,0
2004,4,30,16.2,23.4,2.4
2004,4,29,16.9,21.5,12.4
2004,4,28,18.5,23.7,0
2004,4,27,17.6,26.7,0
2004,4,26,19.2,26.1,0
2004,4,25,17.5,28.8,0
2004,4,24,16.5,29.2,0
2004,4,23,16.2,28.1,0
2004,4,22,17.3,27.6,0
2004,4,21,17.1,28.3,0
2004,4,20,18.6,27.3,0
2004,4,19,18.7,27.3,0
2004,4,18,17.9,30.1,0.2
2004,4,17,19.9,25.7,7.4
2004,4,16,17.6,28.3,0.8
2004,4,15,18,27.9,0
2004,4,14,19,28.2,0
2004,4,13,15.7,29.1,0
2004,4,12,14.6,28.8,0
2004,4,11,14.3,27,0
2004,4,10,16,27,0
2004,4,9,15.8,27.1,0
2004,4,8,18.2,27.2,0.2
2004,4,7,19.1,26.9,0.4
2004,4,6,18.4,27.7,6.6
2004,4,5,19,26.8,0.6
2004,4,4,20.2,28,0
2004,4,3,20.5,29.2,0
2004,4,2,19.9,29.4,0
2004,4,1,18.9,30.3,0
2004,3,31,17.7,29.8,0
2004,3,30,18.6,28.7,0
2004,3,29,18.7,28.1,0
2004,3,28,18.6,27.1,0
2004,3,27,18.3,28.3,0
2004,3,26,16.9,28.2,0
2004,3,25,17.2,27.8,0
2004,3,24,19.3,26.8,2.4
2004,3,23,20.8,25.7,0
2004,3,22,20.8,25.8,0
2004,3,21,20.5,28.8,0.2
2004,3,20,19.4,28.3,0
2004,3,19,17.8,28.3,10.4
2004,3,18,20.3,29.9,0
2004,3,17,21.1,30.2,0.2
2004,3,16,22.7,30.4,0
2004,3,15,21.6,30.8,2.4
2004,3,14,22.2,29.2,0.2
2004,3,13,23,31.3,2.4
2004,3,12,22,28.9,0
2004,3,11,23.3,28.6,0
2004,3,10,23.4,32.8,0
2004,3,9,24.2,33.3,0
2004,3,8,20.7,33.6,0
2004,3,7,20.8,30.7,1.2
2004,3,6,20.6,29.6,83.4
2004,3,5,21,25.4,0.2
2004,3,4,19.3,28.5,0.2
2004,3,3,18.9,27.2,0
2004,3,2,19.9,27.8,0
2004,3,1,20.9,28.6,0
2004,2,29,18.5,32.2,0
2004,2,28,20.1,30.3,0
2004,2,27,20.2,29.7,0
2004,2,26,20.9,30.1,5.2
2004,2,25,22.7,33,1.2
2004,2,24,22.6,29.9,48.4
2004,2,23,24.6,33.3,2.2
2004,2,22,27.9,41.7,0
2004,2,21,26,40.8,0
2004,2,20,26.9,33.5,0
2004,2,19,24.2,34.8,0
2004,2,18,21.3,32.5,0
2004,2,17,23.1,30.5,0
2004,2,16,25.9,36.3,0
2004,2,15,25.4,34.7,0
2004,2,14,25.3,32.4,0
2004,2,13,25.4,33.5,0
2004,2,12,24.5,33.2,0
2004,2,11,23.1,32.7,0
2004,2,10,21.4,32.4,0
2004,2,9,20.8,31.4,0
2004,2,8,19.8,29.6,0
2004,2,7,19.3,29.6,0
2004,2,6,19.6,28.9,0
2004,2,5,20.3,27.9,0
2004,2,4,18.9,28.7,9.2
2004,2,3,17.8,25.6,65
2004,2,2,22.3,31,0
2004,2,1,16.5,34.6,0
2004,1,31,17.9,34.8,14.6
2004,1,30,21.6,33.6,1.8
2004,1,29,20.8,35,5.6
2004,1,28,24,34,0
2004,1,27,22.9,30.7,0
2004,1,26,20.3,30.4,34.4
2004,1,25,20.7,31.7,59.6
2004,1,24,22.7,32.1,0
2004,1,23,21.3,31,0
2004,1,22,18.8,30.7,0
2004,1,21,19.2,28.6,1.6
2004,1,20,20.6,27.1,0.8
2004,1,19,22.5,27,1.6
2004,1,18,23.3,34.4,13.2
2004,1,17,25.4,32.9,0.4
2004,1,16,23.3,30.2,64.4
2004,1,15,23,28.4,64.4
2004,1,14,24,31.1,1.8
2004,1,13,22.1,31.8,0.6
2004,1,12,24.7,31.4,0
2004,1,11,25.2,31.6,0
2004,1,10,23,32.1,2.4
2004,1,9,25,31.3,1.8
2004,1,8,27.1,38,0
2004,1,7,25,34.2,0
2004,1,6,23.8,32.7,0
2004,1,5,23.6,30.8,4.4
2004,1,4,22.5,29.2,5.8
2004,1,3,21.8,29.6,0
2004,1,2,18.9,29.8,0
2004,1,1,18.4,29.2,0
2003,12,31,17.5,28.7,0
2003,12,30,17.9,28,0
2003,12,29,18.5,27.3,0
2003,12,28,22.9,28.5,0.2
2003,12,27,25.5,33,0
2003,12,26,24.7,34.5,0
2003,12,25,24.6,31.9,0
2003,12,24,24.4,29.6,0
2003,12,23,21.7,32.3,0
2003,12,22,22.3,32.2,0
2003,12,21,20.5,31.6,0
2003,12,20,18,29.7,0
2003,12,19,17.6,28.5,0
2003,12,18,17.9,27.6,0
2003,12,17,17.7,27.5,15.6
2003,12,16,21.5,28.3,2.2
2003,12,15,20.6,29.2,15.4
2003,12,14,24.3,32,0
2003,12,13,23.3,32.6,0
2003,12,12,20.9,31.4,0
2003,12,11,18.8,29.8,0.8
2003,12,10,20.9,28.1,0
2003,12,9,20.5,28.9,0.2
2003,12,8,18.5,27.4,0.4
2003,12,7,17,26.2,28.4
2003,12,6,20.8,22.1,22.2
2003,12,5,22.9,25,3.8
2003,12,4,21.3,27.2,33.6
2003,12,3,19.7,27.5,18
2003,12,2,19.5,28.7,0.8
2003,12,1,17.7,28.1,0
2003,11,30,16.3,27.9,0
2003,11,29,16.2,26.7,0
2003,11,28,15.7,26.7,0
2003,11,27,15.3,27.4,0
2003,11,26,16.3,27.5,0
2003,11,25,15.2,27.5,0
2003,11,24,18.6,29.5,0.8
2003,11,23,21.3,30.9,8.8
2003,11,22,21,32.4,0
2003,11,21,21.1,29,0
2003,11,20,22.3,29.4,0
2003,11,19,20.6,30,0
2003,11,18,19.5,26.9,0
2003,11,17,18.2,28.9,0
2003,11,16,16,28.4,0
2003,11,15,14.9,26.9,0
2003,11,14,17.5,26.3,0
2003,11,13,18.7,25.7,0
2003,11,12,16.7,29.2,0
2003,11,11,16.5,27,0.6
2003,11,10,17.2,26.2,1
2003,11,9,16.9,26.6,6.2
2003,11,8,18.6,24.4,0.4
2003,11,7,16.1,27.7,0
2003,11,6,14.6,27.4,0
2003,11,5,13.2,25.8,0
2003,11,4,13.4,25.4,0
2003,11,3,15.2,24.6,0
2003,11,2,14.5,29.5,0
2003,11,1,19.1,30.3,8.8
2003,10,31,16.7,26.8,0
2003,10,30,16.2,30.9,0
2003,10,29,21.5,35,2.6
2003,10,28,18.9,31.2,0
2003,10,27,16.3,27.6,4.6
2003,10,26,20.9,31.1,1
2003,10,25,18.2,28.2,2.4
2003,10,24,21.1,30.8,0
2003,10,23,16,28,0
2003,10,22,16.9,33.2,0
2003,10,21,15.8,29,1.8
2003,10,20,15.9,22.4,2.4
2003,10,19,15.4,25.1,0.2
2003,10,18,14.1,25,0.6
2003,10,17,16.1,23.6,12.2
2003,10,16,13.9,26.3,0
2003,10,15,12.9,24.7,0
2003,10,14,12.5,22.9,0
2003,10,13,11.3,23.7,0
2003,10,12,10.7,23.5,0
2003,10,11,11.9,25,2.6
2003,10,10,16.6,25,0.2
2003,10,9,14.2,28.7,0
2003,10,8,15.5,24.9,3.6
2003,10,7,17.3,21.7,7.8
2003,10,6,16,24.3,0
2003,10,5,13.3,24.2,0.2
2003,10,4,13.4,23.4,1.2
2003,10,3,12.6,27.7,7
2003,10,2,19.1,24,0.4
2003,10,1,14.1,22.4,0
2003,9,30,15.9,24,0
2003,9,29,12.1,25.2,0
2003,9,28,13.7,22.7,0
2003,9,27,16.4,33.8,12.6
2003,9,26,18.8,30.6,0
2003,9,25,15.7,30.5,0
2003,9,24,15.8,30,0
2003,9,23,16.7,29.5,0
2003,9,22,17.3,27.8,0
2003,9,21,14.3,25.5,0
2003,9,20,11.8,32,0
2003,9,19,10.3,29.7,0
2003,9,18,12.9,30.3,0
2003,9,17,11.5,28.1,0
2003,9,16,11.1,24.2,0
2003,9,15,13.2,26,0
2003,9,14,14.2,30.4,0
2003,9,13,20.5,32.8,0
2003,9,12,16.6,34.9,0
2003,9,11,12.1,28.1,0
2003,9,10,11.8,33.1,0
2003,9,9,14.1,22.5,6.6
2003,9,8,14.6,22.7,0
2003,9,7,9.8,29.5,0
2003,9,6,10.5,27.5,0
2003,9,5,9.7,24.5,0
2003,9,4,11.8,23.5,0
2003,9,3,9,24.1,0
2003,9,2,11,21.5,0
2003,9,1,12.7,24.3,0.6
2003,8,31,9.6,26.8,0
2003,8,30,11.1,22.9,0
2003,8,29,11.6,20.5,0
2003,8,28,10.1,22.2,0
2003,8,27,7.7,24,0
2003,8,26,8.6,23.9,0
2003,8,25,7.1,24.1,0.6
2003,8,24,15.1,17.9,0.6
2003,8,23,11.3,24.4,0
2003,8,22,10.5,22.2,0
2003,8,21,8,20.8,0
2003,8,20,7.8,21.5,0
2003,8,19,11.8,22.2,0
2003,8,18,11.6,23,0.4
2003,8,17,12.8,19.6,13.8
2003,8,16,14.4,17.2,2.4
2003,8,15,13.5,22.7,0
2003,8,14,14.3,26.4,0
2003,8,13,14.5,28,0
2003,8,12,10.8,24.7,0
2003,8,11,8.3,21.8,0
2003,8,10,7.2,21.6,0
2003,8,9,9.3,22.2,0.6
2003,8,8,14.4,19.5,3.8
2003,8,7,13.2,23.6,0
2003,8,6,10.7,25.5,0
2003,8,5,12.2,22.7,0
2003,8,4,13.7,22.3,0
2003,8,3,8.5,21.8,0
2003,8,2,7.5,22.6,0
2003,8,1,6.3,21.2,0
2003,7,31,4.9,18.8,0
2003,7,30,5.7,19.9,0
2003,7,29,4.5,21.2,0
2003,7,28,4.7,20.1,0
2003,7,27,4.8,19.2,0
2003,7,26,4.5,19.5,0
2003,7,25,3.5,19.1,0.2
2003,7,24,15.3,18.5,0.4
2003,7,23,11.7,22.9,0
2003,7,22,10.2,22,0
2003,7,21,12.6,21.4,0
2003,7,20,12.7,21.1,0
2003,7,19,15.2,21.3,0
2003,7,18,11.1,23.4,0
2003,7,17,10.7,22.5,0
2003,7,16,11.2,23.6,0
2003,7,15,11.5,22.1,0
2003,7,14,11.9,21.8,0.2
2003,7,13,15.4,23.2,0.2
2003,7,12,12.9,21.7,4.2
2003,7,11,12.3,22.2,0.8
2003,7,10,11.7,22,5.8
2003,7,9,9.9,23.9,0
2003,7,8,9.1,22.5,0
2003,7,7,10.8,21.2,0
2003,7,6,9.4,20,0
2003,7,5,7.5,20.8,0
2003,7,4,8.6,20.8,0
2003,7,3,7.4,21.3,0.2
2003,7,2,12,20.2,9.4
2003,7,1,11.8,18.6,0
2003,6,30,14.6,21.4,0
2003,6,29,11.5,26.3,0
2003,6,28,11,25.3,0
2003,6,27,11.1,22.8,0
2003,6,26,14,21.2,11
2003,6,25,12.6,16,0.2
2003,6,24,8.1,19.1,0
2003,6,23,11.4,20.8,0
2003,6,22,7.9,19.8,0
2003,6,21,13.7,23.4,0
2003,6,20,13,22.9,0
2003,6,19,11.4,23.1,0
2003,6,18,9.8,20.6,0
2003,6,17,6.4,20.3,0
2003,6,16,6.4,19.9,0
2003,6,15,7.2,20,0
2003,6,14,11.3,22.9,0
2003,6,13,12.2,23.8,0
2003,6,12,14,21.4,0.6
2003,6,11,14.1,22.4,0
2003,6,10,13.5,22.1,0
2003,6,9,8.8,22.5,0
2003,6,8,8.8,20.3,0
2003,6,7,10.5,24.5,0
2003,6,6,10.4,24.6,0.2
2003,6,5,17,25.6,0.2
2003,6,4,17.6,24.4,39.6
2003,6,3,17.8,25.2,0
2003,6,2,15.1,25.3,0
2003,6,1,13.5,23.2,0.2
2003,5,31,13.8,23,0.8
2003,5,30,13.6,21.4,3.8
2003,5,29,14.4,20.6,19.2
2003,5,28,14.1,18.5,0.4
2003,5,27,9.9,22.9,0
2003,5,26,10.8,23.3,0
2003,5,25,9.1,23.8,0
2003,5,24,9.6,24.1,0
2003,5,23,10.2,23.5,0
2003,5,22,10,24.7,0
2003,5,21,11.1,25.6,0
2003,5,20,17.6,30.7,0
2003,5,19,14.6,30.1,0
2003,5,18,9.7,28.1,0
2003,5,17,13.5,25.9,0
2003,5,16,16.1,25.5,8.2
2003,5,15,18.3,20.6,46.6
2003,5,14,15.1,22.8,0
2003,5,13,15.7,24.3,0
2003,5,12,14.5,23.9,0
2003,5,11,12.5,25,0
2003,5,10,14.1,24.8,0
2003,5,9,12.1,24.4,0
2003,5,8,14.7,24.1,0.4
2003,5,7,15.3,24.4,2.2
2003,5,6,14.5,22.8,0
2003,5,5,13.9,21.1,0
2003,5,4,13.7,24.5,0
2003,5,3,15,24.9,0
2003,5,2,18,21.8,0
2003,5,1,15.7,27.1,0
2003,4,30,15.7,27.5,0
2003,4,29,19,28.5,0.2
2003,4,28,19.3,28.2,12.4
2003,4,27,18.7,23.9,11.4
2003,4,26,19,24.4,29.2
2003,4,25,16.4,24.7,1.2
2003,4,24,16,24.3,0
2003,4,23,15.5,24.2,0
2003,4,22,16.3,24.8,0
2003,4,21,17,26,0
2003,4,20,15.8,24.6,0
2003,4,19,14.2,26.7,0
2003,4,18,14.3,25.3,0
2003,4,17,17.6,24.6,0
2003,4,16,17,26.5,0
2003,4,15,18.9,29.2,0
2003,4,14,19.9,27.1,0
2003,4,13,17.7,27.6,0.2
2003,4,12,18,25.5,26.2
2003,4,11,19.5,22.2,14.2
2003,4,10,16.5,27.5,0
2003,4,9,15.2,28.8,0
2003,4,8,14.8,27.6,0
2003,4,7,15.9,26.3,0
2003,4,6,15.1,26,0
2003,4,5,16.2,25.4,2
2003,4,4,17.3,25.7,8.2
2003,4,3,17.7,29.2,8.2
2003,4,2,17.8,27.6,0
2003,4,1,18.4,26.9,0
2003,3,31,20.6,27.5,0
2003,3,30,18.1,29.8,0
2003,3,29,17.9,27.6,0.2
2003,3,28,21.2,25.1,0
2003,3,27,19.4,28.3,0
2003,3,26,19.5,27.8,0
2003,3,25,19.4,28.8,0
2003,3,24,19.7,28.2,0.2
2003,3,23,19.3,29.2,8.6
2003,3,22,19.4,29.9,1.4
2003,3,21,19.5,28.7,0
2003,3,20,19.7,28.1,1.4
2003,3,19,18.7,28,3.4
2003,3,18,18.5,25.7,0
2003,3,17,18.6,27.5,0
2003,3,16,17.3,28.3,0
2003,3,15,17.6,27.5,9
2003,3,14,18.4,27,12
2003,3,13,18.9,23.4,15.2
2003,3,12,20.8,22.8,12.2
2003,3,11,20.4,28.8,0
2003,3,10,20,29.9,0
2003,3,9,18.4,30,0
2003,3,8,18.6,29.1,1.8
2003,3,7,19.7,26.9,3.6
2003,3,6,19.8,25.9,0
2003,3,5,20.3,28,0
2003,3,4,17.1,27.3,0.2
2003,3,3,16.4,27,0
2003,3,2,19,27.1,11.4
2003,3,1,23.2,34.6,0.2
2003,2,28,22.2,28.8,
2003,2,27,21.1,27.3,
2003,2,26,21.8,26.7,2.2
2003,2,25,21.1,28.5,40.8
2003,2,24,21.9,26.5,38
2003,2,23,20.7,31.9,16.6
2003,2,22,20.7,26.4,4.8
2003,2,21,21.4,27.9,2.6
2003,2,20,22.4,25.8,14
2003,2,19,22.6,30.3,0.6
2003,2,18,22.3,32.1,0
2003,2,17,21.8,31.7,0
2003,2,16,20.8,29.8,0
2003,2,15,21.1,30.2,0
2003,2,14,22.3,31.4,0
2003,2,13,21.1,32.3,0
2003,2,12,19.9,33.3,1.2
2003,2,11,20.4,32.2,0
2003,2,10,21,29.4,0.2
2003,2,9,21,28.9,0
2003,2,8,20,29,0
2003,2,7,20.3,28.4,2.6
2003,2,6,20.9,28.3,1.4
2003,2,5,20.4,28.4,14.2
2003,2,4,20.4,25.2,61.8
2003,2,3,21.4,22.1,4.4
2003,2,2,19.6,27.4,2.6
2003,2,1,23.4,25.8,3
2003,1,31,22.6,32,
2003,1,30,20,31.1,0
2003,1,29,25,30,0
2003,1,28,21,31,0
2003,1,27,19,31,0
2003,1,26,19,30,0
2003,1,25,22,30,0
2003,1,24,23,30,0
2003,1,23,23,31,0
2003,1,22,22,31,0
2003,1,21,23,32,0
2003,1,20,23,31,0
2003,1,19,21,31,0
2003,1,18,18,31,0
2003,1,17,18,29,0
2003,1,16,19,29,0
2003,1,15,19,29,0
2003,1,14,18,31,0
